Date (month/day/year),Time,1,2,3,4,5,6,7,8,9,10,11
11/05/2012,17:30:00,0.465909016,2.709848045,5.6354223,0.339433639,0.773636494,1.210490661,0.96438494,0.232305757,0.318007385,0.511546237,0.445905505
11/05/2012,18:00:00,1.320075544,2.753555272,5.620066925,0.203660184,1.437178565,2.192586858,0.935984359,0.671594841,0.536372457,0.458957371,0.859381518
11/05/2012,18:30:00,7.704754647,3.059505858,5.435802436,0.192022459,4.496018243,5.013258492,1.586728102,0.236709657,0.286206647,0.406368506,1.702548291
11/05/2012,19:00:00,3.304502833,2.753555272,5.389736314,0.261848807,1.874580737,2.809251911,1.395332884,0.173954074,0.41552965,0.793613788,0.46212025
11/05/2012,19:30:00,3.037036546,2.578726366,5.666133048,0.240512979,1.990626211,3.288880286,0.935984359,0.201478452,0.33284773,0.635847191,1.55661558
11/05/2012,20:00:00,1.889519897,4.67667324,6.403191005,0.166807388,2.669045906,2.603696893,0.931045128,0.176156024,0.294686844,0.807956205,1.167461685
11/05/2012,20:30:00,2.226009741,3.27804199,7.600910186,0.201720563,2.03228356,6.417884448,1.003898791,0.328090595,0.296806893,2.223074766,3.380774463
11/05/2012,21:00:00,1.354587323,3.496578123,5.865752911,0.4383543,2.14535351,2.386722152,0.755702411,0.18386285,0.284086598,4.441368727,1.183676431
11/05/2012,21:30:00,2.018939068,3.889943162,4.406992371,0.372407193,1.862678637,0.810800348,0.505036415,1.018402013,0.216245022,2.753744227,0.599945588
11/05/2012,22:00:00,1.639309499,4.021064842,3.132496319,0.271546911,1.624636638,1.587341527,0.227204647,0.1816609,0.262886105,1.147393428,1.029636347
11/05/2012,22:30:00,2.769570259,4.239600974,2.994297952,0.24439222,1.33303519,0.696603116,0.302527926,0.102390689,0.273486351,1.319502442,0.502657114
11/05/2012,23:00:00,7.281985355,3.190627537,2.364727613,0.337494018,0.794465169,1.336107616,0.208682529,0.059452658,0.19504453,5.33537944,0.72155618
11/05/2012,23:30:00,6.78156456,3.846235936,2.272595369,0.217237529,0.577251846,0.99351592,0.209917336,0.079270211,0.175964087,0.994407637,0.559408724
11/06/2012,00:00:00,1.276935821,2.185361327,2.211173872,0.257969566,0.577251846,1.267589277,0.282771,0.055048757,0.180204185,0.545011878,0.681019316
11/06/2012,00:30:00,1.302819655,2.054239647,2.011554009,0.217237529,0.618909196,7.788251234,0.28894504,0.041837056,0.169603939,5.301913798,0.535086606
11/06/2012,01:00:00,0.621212021,2.40389746,1.735157275,0.26766767,0.800416219,4.362334269,0.176577524,0.075967285,0.097522265,0.750586534,0.656697198
11/06/2012,01:30:00,0.63846791,2.535019139,1.735157275,0.312278948,0.589153946,1.199070938,0.200038874,0.033029254,0.163243791,0.348998834,0.535086606
11/06/2012,02:00:00,3.321758722,2.447604686,1.765868023,0.221116771,0.788514119,0.730862286,0.114837131,0.039635105,0.116602708,0.411149312,0.713448807
11/06/2012,02:30:00,0.284722176,2.229068554,1.735157275,0.203660184,0.586178421,1.084873706,0.191395219,0.069361434,0.13992325,0.449395759,0.51887186
11/06/2012,03:00:00,1.423610881,1.835703515,1.750512649,0.254090324,0.776612019,0.708022839,0.117306747,0.033029254,0.1378032,0.368122058,0.656697198
11/06/2012,03:30:00,7.161194129,1.748289062,1.704446527,0.178445113,0.589153946,1.324687893,0.16175983,0.055048757,0.11236261,0.449395759,0.526979233
11/06/2012,04:00:00,7.152566184,2.229068554,1.673735778,0.215297908,0.71710152,1.187651215,0.145707328,0.052846807,0.1378032,0.430272535,0.632375079
11/06/2012,04:30:00,1.380471157,2.360190233,1.627669656,0.151290422,0.65759102,0.970676473,0.151881367,0.033029254,0.080561871,0.458957371,0.510764487
11/06/2012,05:00:00,8.412246115,2.535019139,1.673735778,0.236633737,0.615933671,0.867898964,0.133359249,0.063856559,0.154763594,0.4015877,0.648589825
11/06/2012,05:30:00,12.59679931,1.791996288,1.658380404,0.192022459,1.032507168,0.799380625,0.153116175,0.044039006,0.063601477,0.430272535,0.486442369
11/06/2012,06:00:00,12.25168152,1.660874609,1.719801901,0.190082838,0.856951194,1.004935643,0.219795799,0.033029254,0.154763594,0.42549173,2.034950576
11/06/2012,06:30:00,6.177608429,1.923117968,1.704446527,0.230814875,0.904559594,0.67376367,0.182751564,0.069361434,0.074201723,0.444614953,0.689126689
11/06/2012,07:00:00,1.199284318,3.365456444,1.689091152,0.110558385,2.344713683,1.416045679,0.540845843,0.035231205,0.16536384,0.583258326,0.608052961
11/06/2012,07:30:00,0.664351744,1.879410741,1.673735778,0.203660184,1.321133091,1.267589277,0.71618856,0.099087763,0.256525958,0.913133936,0.502657114
11/06/2012,08:00:00,3.477061728,1.835703515,1.704446527,0.176505492,1.017629543,1.130552598,0.274127345,0.013211702,0.154763594,0.741024922,0.940455246
11/06/2012,08:30:00,1.216540207,1.791996288,3.80813278,0.1959017,0.66949312,0.947837027,0.162994638,0.013211702,0.163243791,0.812737011,0.567516097
11/06/2012,09:00:00,0.500420795,4.283308201,2.226529246,0.411199609,0.904559594,3.425916965,0.749528372,0.053947782,0.084801969,0.688436057,1.386360751
11/06/2012,09:30:00,0.828282694,4.283308201,2.641124347,0.228875254,0.788514119,2.249685474,0.693962018,0.013211702,0.133563102,0.817517817,0.486442369
11/06/2012,10:00:00,1.156144594,3.27804199,2.595058225,0.250211083,0.856951194,1.815735991,0.945862822,0.013211702,0.108122511,0.836641041,2.043057949
11/06/2012,10:30:00,0.284722176,3.234334764,2.548992103,0.261848807,0.607007096,1.712958483,1.052056298,0.056149733,0.142043299,0.836641041,0.624267707
11/06/2012,11:00:00,3.563341175,3.190627537,2.548992103,0.36658833,0.779587544,1.484564018,1.058230337,0.013211702,0.106002462,0.736244116,0.502657114
11/06/2012,11:30:00,4.745369603,2.666140819,2.395438362,0.337494018,0.800416219,1.279009,0.445765638,0.013211702,0.11236261,0.664532027,0.681019316
11/06/2012,12:00:00,0.336489845,2.622433592,2.318661491,0.265728049,1.083091092,1.016355366,0.400077747,0.057250708,0.120842806,0.545011878,0.608052961
11/06/2012,12:30:00,1.242424042,2.578726366,2.856099585,0.304520465,1.172356842,0.616665054,0.440826407,0.013211702,0.364648469,0.516327043,1.118817448
11/06/2012,13:00:00,1.216540207,2.447604686,3.178562441,0.294822361,1.222940766,1.096293429,0.377851206,0.025322428,0.311647238,0.415930118,1.718763036
11/06/2012,13:30:00,2.433080415,2.797262499,3.040364074,0.205599804,1.071188992,2.089809349,0.584064119,0.046240956,0.218365071,0.463738177,0.478334996
11/06/2012,14:00:00,0.811026805,2.753555272,2.595058225,0.223056391,1.014654018,5.492886867,0.471696603,0.013211702,0.318007385,0.525888654,1.062065838
11/06/2012,14:30:00,1.475378549,2.884676952,2.810033463,0.254090324,1.011678493,3.071905545,0.408721402,0.045139981,0.265006155,0.654970415,1.126924821
11/06/2012,15:00:00,1.138888705,2.447604686,2.671835096,0.574127756,1.282451266,3.117584438,0.348215817,0.026423404,0.313767287,2.533827153,0.956669992
11/06/2012,15:30:00,1.354587323,2.360190233,2.487570606,0.4383543,1.038458218,2.809251911,0.304997542,0.013211702,0.328607632,3.150551121,0.883703637
11/06/2012,16:00:00,2.001683178,2.40389746,2.595058225,0.259909187,0.559398696,2.957708313,0.364268319,0.059452658,0.432490044,2.744182615,0.891811009
11/06/2012,16:30:00,1.371843213,2.535019139,3.777422032,0.337494018,0.901584069,2.98054776,0.572950848,0.046240956,0.716576642,3.485207537,0.948562619
11/06/2012,17:00:00,1.018097479,3.015798631,4.990496587,0.48684482,0.660566545,2.261105197,0.756937219,0.25872916,0.599973934,2.629443272,1.102602702
11/06/2012,17:30:00,1.337331434,2.840969725,5.19011645,0.31809781,0.984898768,2.478079938,1.326183643,0.191569676,0.334967779,1.419899367,1.718763036
11/06/2012,18:00:00,1.121632815,2.622433592,6.019306652,0.29288274,2.460759157,3.540114197,1.406446154,1.237496068,0.530012309,1.716309336,0.51887186
11/06/2012,18:30:00,1.578913886,2.709848045,5.696843796,1.460534459,2.865430554,2.672215233,1.2879046,0.849952815,0.44521034,4.603916129,0.916133128
11/06/2012,19:00:00,3.753155959,4.195893748,5.543290055,1.458594838,1.273524691,2.009871286,1.018716486,0.151934571,0.557572949,1.118708592,0.502657114
11/06/2012,19:30:00,1.259679931,3.802528709,5.082628831,0.721538936,1.466933814,1.690119036,0.654448167,0.153035546,0.284086598,0.917914742,1.653904054
11/06/2012,20:00:00,1.725588947,2.535019139,5.527934681,0.909682153,1.594881389,2.055550179,0.96438494,0.352312048,0.275606401,0.640627997,1.110710075
11/06/2012,20:30:00,3.666876512,3.059505858,5.021207335,0.8767086,1.690098188,1.461724572,0.882887621,0.251022334,0.271366302,0.635847191,0.891811009
11/06/2012,21:00:00,1.492634439,2.316483007,5.497223933,0.700203107,1.633563213,1.975612117,1.08539611,0.187165775,0.267126204,0.430272535,1.159354312
11/06/2012,21:30:00,1.837752228,2.010532421,7.831240798,0.68274652,1.490738014,2.683634956,0.771754914,0.229002831,0.16536384,0.903572324,0.648589825
11/06/2012,22:00:00,1.975799344,2.185361327,4.560546112,0.515939132,1.722828963,1.907093777,0.303762734,0.243315508,0.182324234,1.233447935,0.964777365
